PERMNO,date,TICKER,RET
84788,19/05/2021,AMZN,-0.000148
84788,20/05/2021,AMZN,0.004914
84788,21/05/2021,AMZN,-0.013733
84788,24/05/2021,AMZN,0.013084
84788,25/05/2021,AMZN,0.004333
84788,26/05/2021,AMZN,0.001875
84788,27/05/2021,AMZN,-0.010734
84788,28/05/2021,AMZN,-0.002180
84788,01/06/2021,AMZN,-0.001371
84788,02/06/2021,AMZN,0.004766
84788,03/06/2021,AMZN,-0.014527
84788,04/06/2021,AMZN,0.006028
84788,07/06/2021,AMZN,-0.002561
84788,08/06/2021,AMZN,0.020669
84788,09/06/2021,AMZN,0.005220
84788,10/06/2021,AMZN,0.020877
84788,11/06/2021,AMZN,-0.000842
84788,14/06/2021,AMZN,0.011067
84788,15/06/2021,AMZN,-0.000219
84788,16/06/2021,AMZN,0.009494
84788,17/06/2021,AMZN,0.021665
84788,18/06/2021,AMZN,-0.000671
84788,21/06/2021,AMZN,-0.009447
84788,22/06/2021,AMZN,0.014905
84788,23/06/2021,AMZN,-0.000462
84788,24/06/2021,AMZN,-0.015623
84788,25/06/2021,AMZN,-0.013807
84788,28/06/2021,AMZN,0.012474
84788,29/06/2021,AMZN,0.001234
84788,30/06/2021,AMZN,-0.002314
84788,01/07/2021,AMZN,-0.002090
84788,02/07/2021,AMZN,0.022724
84788,06/07/2021,AMZN,0.046927
84788,07/07/2021,AMZN,0.005670
84788,08/07/2021,AMZN,0.009422
84788,09/07/2021,AMZN,-0.003235
84788,12/07/2021,AMZN,-0.000212
84788,13/07/2021,AMZN,-0.011077
84788,14/07/2021,AMZN,0.001175
84788,15/07/2021,AMZN,-0.013711
84788,16/07/2021,AMZN,-0.015854
84788,19/07/2021,AMZN,-0.006727
84788,20/07/2021,AMZN,0.006649
84788,21/07/2021,AMZN,0.003361
84788,22/07/2021,AMZN,0.014736
84788,23/07/2021,AMZN,0.005115
84788,26/07/2021,AMZN,0.011809
84788,27/07/2021,AMZN,-0.019847
84788,28/07/2021,AMZN,0.001084
84788,29/07/2021,AMZN,-0.008374
84788,30/07/2021,AMZN,-0.075649
84788,02/08/2021,AMZN,0.001169
84788,03/08/2021,AMZN,0.010434
84788,04/08/2021,AMZN,-0.003422
84788,05/08/2021,AMZN,0.006340
84788,06/08/2021,AMZN,-0.009197
84788,09/08/2021,AMZN,-0.000918
84788,10/08/2021,AMZN,-0.006341
84788,11/08/2021,AMZN,-0.008604
84788,12/08/2021,AMZN,0.003460
84788,13/08/2021,AMZN,-0.002885
84788,16/08/2021,AMZN,0.001524
84788,17/08/2021,AMZN,-0.017287
84788,18/08/2021,AMZN,-0.012566
84788,19/08/2021,AMZN,-0.004208
84788,20/08/2021,AMZN,0.003827
84788,23/08/2021,AMZN,0.020600
84788,24/08/2021,AMZN,0.012220
84788,25/08/2021,AMZN,-0.001997
84788,26/08/2021,AMZN,0.005098
84788,27/08/2021,AMZN,0.010142
84788,30/08/2021,AMZN,0.021477
84788,31/08/2021,AMZN,0.014385
84788,01/09/2021,AMZN,0.002365
84788,02/09/2021,AMZN,-0.004564
84788,03/09/2021,AMZN,0.004311
84788,07/09/2021,AMZN,0.008982
84788,08/09/2021,AMZN,0.004619
84788,09/09/2021,AMZN,-0.011726
84788,10/09/2021,AMZN,-0.004308
84788,13/09/2021,AMZN,-0.003453
84788,14/09/2021,AMZN,-0.002074
84788,15/09/2021,AMZN,0.007475
84788,16/09/2021,AMZN,0.003582
84788,17/09/2021,AMZN,-0.007373
84788,20/09/2021,AMZN,-0.030842
84788,21/09/2021,AMZN,-0.003606
84788,22/09/2021,AMZN,0.010892
84788,23/09/2021,AMZN,0.010636
84788,24/09/2021,AMZN,0.002787
84788,27/09/2021,AMZN,-0.005757
84788,28/09/2021,AMZN,-0.026379
84788,29/09/2021,AMZN,-0.004475
84788,30/09/2021,AMZN,-0.004871
84788,01/10/2021,AMZN,-0.000542
84788,04/10/2021,AMZN,-0.028472
84788,05/10/2021,AMZN,0.009787
84788,06/10/2021,AMZN,0.012732
84788,07/10/2021,AMZN,0.012391
84788,08/10/2021,AMZN,-0.004182
84788,11/10/2021,AMZN,-0.012869
84788,12/10/2021,AMZN,0.000317
84788,13/10/2021,AMZN,0.011379
84788,14/10/2021,AMZN,0.004744
84788,15/10/2021,AMZN,0.033080
84788,18/10/2021,AMZN,0.011065
84788,19/10/2021,AMZN,-0.000751
84788,20/10/2021,AMZN,-0.008446
84788,21/10/2021,AMZN,0.005842
84788,22/10/2021,AMZN,-0.028955
84788,25/10/2021,AMZN,-0.004551
84788,26/10/2021,AMZN,0.016775
84788,27/10/2021,AMZN,0.004864
84788,28/10/2021,AMZN,0.015941
84788,29/10/2021,AMZN,-0.021511
84788,01/11/2021,AMZN,-0.016107
84788,02/11/2021,AMZN,-0.001615
84788,03/11/2021,AMZN,0.021508
84788,04/11/2021,AMZN,0.027482
84788,05/11/2021,AMZN,0.012076
84788,08/11/2021,AMZN,-0.008528
84788,09/11/2021,AMZN,0.025007
84788,10/11/2021,AMZN,-0.026335
84788,11/11/2021,AMZN,-0.002743
84788,12/11/2021,AMZN,0.015162
84788,15/11/2021,AMZN,0.005824
84788,16/11/2021,AMZN,-0.001405
84788,17/11/2021,AMZN,0.002344
84788,18/11/2021,AMZN,0.041437
84788,19/11/2021,AMZN,-0.005273
84788,22/11/2021,AMZN,-0.028287
84788,23/11/2021,AMZN,0.002091
84788,24/11/2021,AMZN,0.000103
84788,26/11/2021,AMZN,-0.021185
84788,29/11/2021,AMZN,0.016267
84788,30/11/2021,AMZN,-0.015302
84788,01/12/2021,AMZN,-0.018064
84788,02/12/2021,AMZN,-0.001847
84788,03/12/2021,AMZN,-0.013839
84788,06/12/2021,AMZN,0.011086
84788,07/12/2021,AMZN,0.027986
84788,08/12/2021,AMZN,-0.000037
84788,09/12/2021,AMZN,-0.011280
84788,10/12/2021,AMZN,-0.011248
84788,13/12/2021,AMZN,-0.015356
84788,14/12/2021,AMZN,-0.002807
84788,15/12/2021,AMZN,0.024978
84788,16/12/2021,AMZN,-0.025641
84788,17/12/2021,AMZN,0.006789
84788,20/12/2021,AMZN,-0.017284
84788,21/12/2021,AMZN,0.019979
84788,22/12/2021,AMZN,0.003638
84788,23/12/2021,AMZN,0.000184
84788,27/12/2021,AMZN,-0.008178
84788,28/12/2021,AMZN,0.005844
84788,29/12/2021,AMZN,-0.008555
84788,30/12/2021,AMZN,-0.003289
84788,31/12/2021,AMZN,-0.011429
84788,03/01/2022,AMZN,0.022118
84788,04/01/2022,AMZN,-0.016916
84788,05/01/2022,AMZN,-0.018893
84788,06/01/2022,AMZN,-0.006711
84788,07/01/2022,AMZN,-0.004288
84788,10/01/2022,AMZN,-0.006570
84788,11/01/2022,AMZN,0.024002
84788,12/01/2022,AMZN,-0.000937
84788,13/01/2022,AMZN,-0.024170
84788,14/01/2022,AMZN,0.005732
84788,18/01/2022,AMZN,-0.019863
84788,19/01/2022,AMZN,-0.016477
84788,20/01/2022,AMZN,-0.029632
84788,21/01/2022,AMZN,-0.059502
84788,24/01/2022,AMZN,0.013327
84788,25/01/2022,AMZN,-0.031534
84788,26/01/2022,AMZN,-0.007954
84788,27/01/2022,AMZN,0.005509
84788,28/01/2022,AMZN,0.031084
84788,31/01/2022,AMZN,0.038864
84788,01/02/2022,AMZN,0.010831
84788,02/02/2022,AMZN,-0.003843
84788,03/02/2022,AMZN,-0.078128
84788,04/02/2022,AMZN,0.135359
84788,07/02/2022,AMZN,0.001878
84788,08/02/2022,AMZN,0.022022
84788,09/02/2022,AMZN,-0.001388
84788,10/02/2022,AMZN,-0.013562
84788,11/02/2022,AMZN,-0.035911
84788,14/02/2022,AMZN,0.012222
84788,15/02/2022,AMZN,0.008658
84788,16/02/2022,AMZN,0.010159
84788,17/02/2022,AMZN,-0.021809
84788,18/02/2022,AMZN,-0.013262
84788,22/02/2022,AMZN,-0.015753
84788,23/02/2022,AMZN,-0.035756
84788,24/02/2022,AMZN,0.045095
84788,25/02/2022,AMZN,0.016058
84788,28/02/2022,AMZN,-0.001466
84788,01/03/2022,AMZN,-0.015765
84788,02/03/2022,AMZN,0.006024
84788,03/03/2022,AMZN,-0.027320
84788,04/03/2022,AMZN,-0.015264
84788,07/03/2022,AMZN,-0.056220
84788,08/03/2022,AMZN,-0.010465
84788,09/03/2022,AMZN,0.024001
84788,10/03/2022,AMZN,0.054125
84788,11/03/2022,AMZN,-0.008807
84788,14/03/2022,AMZN,-0.025229
84788,15/03/2022,AMZN,0.038868
84788,16/03/2022,AMZN,0.038934
84788,17/03/2022,AMZN,0.027008
84788,18/03/2022,AMZN,0.025512
84788,21/03/2022,AMZN,0.001495
84788,22/03/2022,AMZN,0.021038
84788,23/03/2022,AMZN,-0.008982
84788,24/03/2022,AMZN,0.001478
84788,25/03/2022,AMZN,0.006868
84788,28/03/2022,AMZN,0.025593
84788,29/03/2022,AMZN,0.001920
84788,30/03/2022,AMZN,-0.017801
84788,31/03/2022,AMZN,-0.019865
84788,01/04/2022,AMZN,0.003451
84788,04/04/2022,AMZN,0.029264
84788,05/04/2022,AMZN,-0.025492
84788,06/04/2022,AMZN,-0.032300
84788,07/04/2022,AMZN,-0.006120
84788,08/04/2022,AMZN,-0.021067
84788,11/04/2022,AMZN,-0.021614
84788,12/04/2022,AMZN,-0.002213
84788,13/04/2022,AMZN,0.031525
84788,14/04/2022,AMZN,-0.024653
84788,18/04/2022,AMZN,0.007109
84788,19/04/2022,AMZN,0.034889
84788,20/04/2022,AMZN,-0.026041
84788,21/04/2022,AMZN,-0.037026
84788,22/04/2022,AMZN,-0.026609
84788,25/04/2022,AMZN,0.011943
84788,26/04/2022,AMZN,-0.045751
84788,27/04/2022,AMZN,-0.008781
84788,28/04/2022,AMZN,0.046534
84788,29/04/2022,AMZN,-0.140494
84788,02/05/2022,AMZN,0.001758
84788,03/05/2022,AMZN,-0.001980
84788,04/05/2022,AMZN,0.013481
84788,05/05/2022,AMZN,-0.075610
84788,06/05/2022,AMZN,-0.014041
84788,09/05/2022,AMZN,-0.052134
84788,10/05/2022,AMZN,0.000643
84788,11/05/2022,AMZN,-0.032032
84788,12/05/2022,AMZN,0.014791
84788,13/05/2022,AMZN,0.057276
84788,16/05/2022,AMZN,-0.019853
84788,17/05/2022,AMZN,0.041133
84788,18/05/2022,AMZN,-0.071562
84788,19/05/2022,AMZN,0.001928
84788,20/05/2022,AMZN,0.002535
84788,23/05/2022,AMZN,-0.000316
84788,24/05/2022,AMZN,-0.032141
84788,25/05/2022,AMZN,0.025696
84788,26/05/2022,AMZN,0.040295
84788,27/05/2022,AMZN,0.036632
84788,31/05/2022,AMZN,0.043970
84788,01/06/2022,AMZN,0.012266
84788,02/06/2022,AMZN,0.031450
84788,03/06/2022,AMZN,-0.025185
84788,06/06/2022,AMZN,0.019943
84788,07/06/2022,AMZN,-0.014344
84788,08/06/2022,AMZN,-0.014797
84788,09/06/2022,AMZN,-0.041508
84788,10/06/2022,AMZN,-0.055962
84788,13/06/2022,AMZN,-0.054537
84788,14/06/2022,AMZN,-0.013119
84788,15/06/2022,AMZN,0.052390
84788,16/06/2022,AMZN,-0.037243
84788,17/06/2022,AMZN,0.024696
84788,21/06/2022,AMZN,0.023159
84788,22/06/2022,AMZN,0.002484
84788,23/06/2022,AMZN,0.032033
84788,24/06/2022,AMZN,0.035752
84788,27/06/2022,AMZN,-0.027821
84788,28/06/2022,AMZN,-0.051404
84788,29/06/2022,AMZN,0.014153
84788,30/06/2022,AMZN,-0.024881
84788,01/07/2022,AMZN,0.031541
84788,05/07/2022,AMZN,0.035962
84788,06/07/2022,AMZN,0.007313
84788,07/07/2022,AMZN,0.017493
84788,08/07/2022,AMZN,-0.006791
84788,11/07/2022,AMZN,-0.032802
84788,12/07/2022,AMZN,-0.022640
84788,13/07/2022,AMZN,0.010804
84788,14/07/2022,AMZN,0.002083
84788,15/07/2022,AMZN,0.026394
84788,18/07/2022,AMZN,0.001849
84788,19/07/2022,AMZN,0.039117
84788,20/07/2022,AMZN,0.038575
84788,21/07/2022,AMZN,0.015150
84788,22/07/2022,AMZN,-0.017732
84788,25/07/2022,AMZN,-0.010456
84788,26/07/2022,AMZN,-0.052254
84788,27/07/2022,AMZN,0.053654
84788,28/07/2022,AMZN,0.010829
84788,29/07/2022,AMZN,0.103615
84788,01/08/2022,AMZN,0.003260
84788,02/08/2022,AMZN,-0.009085
84788,03/08/2022,AMZN,0.039952
84788,04/08/2022,AMZN,0.021861
84788,05/08/2022,AMZN,-0.012415
84788,08/08/2022,AMZN,-0.009872
84788,09/08/2022,AMZN,-0.011333
84788,10/08/2022,AMZN,0.035261
84788,11/08/2022,AMZN,-0.014367
84788,12/08/2022,AMZN,0.020691
84788,15/08/2022,AMZN,-0.002578
84788,16/08/2022,AMZN,0.011175
84788,17/08/2022,AMZN,-0.018511
84788,18/08/2022,AMZN,0.001407
84788,19/08/2022,AMZN,-0.028602
84788,22/08/2022,AMZN,-0.036244
84788,23/08/2022,AMZN,0.003003
84788,24/08/2022,AMZN,0.001347
84788,25/08/2022,AMZN,0.026009
84788,26/08/2022,AMZN,-0.047567
84788,29/08/2022,AMZN,-0.007342
84788,30/08/2022,AMZN,-0.008167
84788,31/08/2022,AMZN,-0.015226
84788,01/09/2022,AMZN,0.008283
84788,02/09/2022,AMZN,-0.002425
84788,06/09/2022,AMZN,-0.010980
84788,07/09/2022,AMZN,0.026723
84788,08/09/2022,AMZN,0.002626
84788,09/09/2022,AMZN,0.026575
84788,12/09/2022,AMZN,0.023861
84788,13/09/2022,AMZN,-0.070575
84788,14/09/2022,AMZN,0.013641
84788,15/09/2022,AMZN,-0.017659
84788,16/09/2022,AMZN,-0.021777
84788,19/09/2022,AMZN,0.009148
84788,20/09/2022,AMZN,-0.019814
84788,21/09/2022,AMZN,-0.029872
84788,22/09/2022,AMZN,-0.010376
84788,23/09/2022,AMZN,-0.030091
84788,26/09/2022,AMZN,0.012041
84788,27/09/2022,AMZN,-0.006426
84788,28/09/2022,AMZN,0.031466
84788,29/09/2022,AMZN,-0.027201
84788,30/09/2022,AMZN,-0.015679
84788,03/10/2022,AMZN,0.025487
84788,04/10/2022,AMZN,0.044960
84788,05/10/2022,AMZN,-0.001156
84788,06/10/2022,AMZN,-0.005374
84788,07/10/2022,AMZN,-0.047714
84788,10/10/2022,AMZN,-0.007769
84788,11/10/2022,AMZN,-0.012844
84788,12/10/2022,AMZN,0.006149
84788,13/10/2022,AMZN,-0.003277
84788,14/10/2022,AMZN,-0.050031
84788,17/10/2022,AMZN,0.064453
84788,18/10/2022,AMZN,0.022585
84788,19/10/2022,AMZN,-0.011086
84788,20/10/2022,AMZN,0.001564
84788,21/10/2022,AMZN,0.035315
84788,24/10/2022,AMZN,0.004190
84788,25/10/2022,AMZN,0.006510
84788,26/10/2022,AMZN,-0.040962
84788,27/10/2022,AMZN,-0.040636
84788,28/10/2022,AMZN,-0.068042
84788,31/10/2022,AMZN,-0.009380
84788,01/11/2022,AMZN,-0.055154
84788,02/11/2022,AMZN,-0.048249
84788,03/11/2022,AMZN,-0.030612
84788,04/11/2022,AMZN,0.018813
84788,07/11/2022,AMZN,-0.004946
84788,08/11/2022,AMZN,-0.006075
84788,09/11/2022,AMZN,-0.042676
84788,10/11/2022,AMZN,0.121778
84788,11/11/2022,AMZN,0.043051
84788,14/11/2022,AMZN,-0.022820
84788,15/11/2022,AMZN,0.004569
84788,16/11/2022,AMZN,-0.018395
84788,17/11/2022,AMZN,-0.023373
84788,18/11/2022,AMZN,-0.007485
84788,21/11/2022,AMZN,-0.017846
84788,22/11/2022,AMZN,0.008003
84788,23/11/2022,AMZN,0.009979
84788,25/11/2022,AMZN,-0.007649
84788,28/11/2022,AMZN,0.005781
84788,29/11/2022,AMZN,-0.016285
84788,30/11/2022,AMZN,0.044579
84788,01/12/2022,AMZN,-0.010773
84788,02/12/2022,AMZN,-0.014346
84788,05/12/2022,AMZN,-0.033146
84788,06/12/2022,AMZN,-0.030326
84788,07/12/2022,AMZN,0.002380
84788,08/12/2022,AMZN,0.021366
84788,09/12/2022,AMZN,-0.013946
84788,12/12/2022,AMZN,0.016388
84788,13/12/2022,AMZN,0.021425
84788,14/12/2022,AMZN,-0.009839
84788,15/12/2022,AMZN,-0.034178
84788,16/12/2022,AMZN,-0.006670
84788,19/12/2022,AMZN,-0.033462
84788,20/12/2022,AMZN,0.003180
84788,21/12/2022,AMZN,0.018547
84788,22/12/2022,AMZN,-0.034344
84788,23/12/2022,AMZN,0.017425
84788,27/12/2022,AMZN,-0.025924
84788,28/12/2022,AMZN,-0.014692
84788,29/12/2022,AMZN,0.028844
84788,30/12/2022,AMZN,-0.002138
84788,03/01/2023,AMZN,0.021667
84788,04/01/2023,AMZN,-0.007924
84788,05/01/2023,AMZN,-0.023726
84788,06/01/2023,AMZN,0.035611
84788,09/01/2023,AMZN,0.014870
84788,10/01/2023,AMZN,0.028732
84788,11/01/2023,AMZN,0.058084
84788,12/01/2023,AMZN,0.001893
84788,13/01/2023,AMZN,0.029915
84788,17/01/2023,AMZN,-0.021097
84788,18/01/2023,AMZN,-0.006143
84788,19/01/2023,AMZN,-0.018647
84788,20/01/2023,AMZN,0.038108
84788,23/01/2023,AMZN,0.002776
84788,24/01/2023,AMZN,-0.012305
84788,25/01/2023,AMZN,0.008929
84788,26/01/2023,AMZN,0.020992
84788,27/01/2023,AMZN,0.030437
84788,30/01/2023,AMZN,-0.016530
84788,31/01/2023,AMZN,0.025659
84788,01/02/2023,AMZN,0.019587
84788,02/02/2023,AMZN,0.073799
84788,03/02/2023,AMZN,-0.084315
84788,06/02/2023,AMZN,-0.011703
84788,07/02/2023,AMZN,-0.000685
84788,08/02/2023,AMZN,-0.020174
84788,09/02/2023,AMZN,-0.018091
84788,10/02/2023,AMZN,-0.006413
84788,13/02/2023,AMZN,0.019773
84788,14/02/2023,AMZN,0.001607
84788,15/02/2023,AMZN,0.014644
84788,16/02/2023,AMZN,-0.029755
84788,17/02/2023,AMZN,-0.009679
84788,21/02/2023,AMZN,-0.026955
84788,22/02/2023,AMZN,0.012793
84788,23/02/2023,AMZN,0.000313
84788,24/02/2023,AMZN,-0.024212
84788,27/02/2023,AMZN,0.002781
84788,28/02/2023,AMZN,0.005013
84788,01/03/2023,AMZN,-0.021861
84788,02/03/2023,AMZN,-0.000434
84788,03/03/2023,AMZN,0.030066
84788,06/03/2023,AMZN,-0.012118
84788,07/03/2023,AMZN,-0.002133
84788,08/03/2023,AMZN,0.003955
84788,09/03/2023,AMZN,-0.017781
84788,10/03/2023,AMZN,-0.016477
84788,13/03/2023,AMZN,0.018737
84788,14/03/2023,AMZN,0.026507
84788,15/03/2023,AMZN,0.013912
84788,16/03/2023,AMZN,0.039917
84788,17/03/2023,AMZN,-0.010896
84788,20/03/2023,AMZN,-0.012532
84788,21/03/2023,AMZN,0.029680
84788,22/03/2023,AMZN,-0.018984
84788,23/03/2023,AMZN,0.000101
84788,24/03/2023,AMZN,-0.005876
84788,27/03/2023,AMZN,-0.000917
84788,28/03/2023,AMZN,-0.008160
84788,29/03/2023,AMZN,0.030954
84788,30/03/2023,AMZN,0.017456
84788,31/03/2023,AMZN,0.012647
84788,03/04/2023,AMZN,-0.008520
84788,04/04/2023,AMZN,0.015038
84788,05/04/2023,AMZN,-0.027417
84788,06/04/2023,AMZN,0.009496
84788,10/04/2023,AMZN,0.001078
84788,11/04/2023,AMZN,-0.022022
84788,12/04/2023,AMZN,-0.020917
84788,13/04/2023,AMZN,0.046714
84788,14/04/2023,AMZN,0.001074
84788,17/04/2023,AMZN,0.002244
84788,18/04/2023,AMZN,-0.004283
84788,19/04/2023,AMZN,0.019550
84788,20/04/2023,AMZN,-0.004698
84788,21/04/2023,AMZN,0.030344
84788,24/04/2023,AMZN,-0.007012
84788,25/04/2023,AMZN,-0.034272
84788,26/04/2023,AMZN,0.023496
84788,27/04/2023,AMZN,0.046104
84788,28/04/2023,AMZN,-0.039792
84788,01/05/2023,AMZN,-0.032243
84788,02/05/2023,AMZN,0.015483
84788,03/05/2023,AMZN,0.000193
84788,04/05/2023,AMZN,0.003377
84788,05/05/2023,AMZN,0.015913
84788,08/05/2023,AMZN,0.001656
84788,09/05/2023,AMZN,0.007465
84788,10/05/2023,AMZN,0.033483
84788,11/05/2023,AMZN,0.018060
84788,12/05/2023,AMZN,-0.017115
84788,15/05/2023,AMZN,0.008525
84788,16/05/2023,AMZN,0.019784
84788,17/05/2023,AMZN,0.018519
84788,18/05/2023,AMZN,0.022944
84788,19/05/2023,AMZN,-0.016081
84788,22/05/2023,AMZN,-0.010667
84788,23/05/2023,AMZN,-0.000174
84788,24/05/2023,AMZN,0.015306
84788,25/05/2023,AMZN,-0.014989
84788,26/05/2023,AMZN,0.044435
84788,30/05/2023,AMZN,0.012905
84788,31/05/2023,AMZN,-0.008877
84788,01/06/2023,AMZN,0.018162
84788,02/06/2023,AMZN,0.012055
84788,05/06/2023,AMZN,0.008451
84788,06/06/2023,AMZN,0.010455
84788,07/06/2023,AMZN,-0.042493
84788,08/06/2023,AMZN,0.024911
84788,09/06/2023,AMZN,-0.006600
84788,12/06/2023,AMZN,0.025440
84788,13/06/2023,AMZN,0.000711
84788,14/06/2023,AMZN,-0.001895
84788,15/06/2023,AMZN,0.005458
84788,16/06/2023,AMZN,-0.012745
84788,20/06/2023,AMZN,0.002311
84788,21/06/2023,AMZN,-0.007553
84788,22/06/2023,AMZN,0.042618
84788,23/06/2023,AMZN,-0.006300
84788,26/06/2023,AMZN,-0.015464
84788,27/06/2023,AMZN,0.014529
84788,28/06/2023,AMZN,-0.001084
84788,29/06/2023,AMZN,-0.008834
84788,30/06/2023,AMZN,0.019234
84788,03/07/2023,AMZN,-0.001074
84788,05/07/2023,AMZN,0.001229
84788,06/07/2023,AMZN,-0.015493
84788,07/07/2023,AMZN,0.011063
84788,10/07/2023,AMZN,-0.020419
84788,11/07/2023,AMZN,0.012979
84788,12/07/2023,AMZN,0.015686
84788,13/07/2023,AMZN,0.026758
84788,14/07/2023,AMZN,0.002829
84788,17/07/2023,AMZN,-0.008316
84788,18/07/2023,AMZN,-0.005466
84788,19/07/2023,AMZN,0.019047
84788,20/07/2023,AMZN,-0.039894
84788,21/07/2023,AMZN,0.000308
84788,24/07/2023,AMZN,-0.009231
84788,25/07/2023,AMZN,0.002562
84788,26/07/2023,AMZN,-0.007589
84788,27/07/2023,AMZN,0.000780
84788,28/07/2023,AMZN,0.030877
84788,31/07/2023,AMZN,0.011119
84788,01/08/2023,AMZN,-0.014886
84788,02/08/2023,AMZN,-0.026426
84788,03/08/2023,AMZN,0.005460
84788,04/08/2023,AMZN,0.082693
84788,07/08/2023,AMZN,0.018987
84788,08/08/2023,AMZN,-0.016031
84788,09/08/2023,AMZN,-0.014935
84788,10/08/2023,AMZN,0.005150
84788,11/08/2023,AMZN,-0.001083
84788,14/08/2023,AMZN,0.015606
84788,15/08/2023,AMZN,-0.020630
84788,16/08/2023,AMZN,-0.018886
84788,17/08/2023,AMZN,-0.008070
84788,18/08/2023,AMZN,-0.005672
84788,21/08/2023,AMZN,0.010959
84788,22/08/2023,AMZN,-0.003193
84788,23/08/2023,AMZN,0.009460
84788,24/08/2023,AMZN,-0.027155
84788,25/08/2023,AMZN,0.010771
84788,28/08/2023,AMZN,-0.000900
84788,29/08/2023,AMZN,0.013294
84788,30/08/2023,AMZN,0.001186
84788,31/08/2023,AMZN,0.021766
84788,01/09/2023,AMZN,0.000797
84788,05/09/2023,AMZN,-0.006154
84788,06/09/2023,AMZN,-0.013914
84788,07/09/2023,AMZN,0.018395
84788,08/09/2023,AMZN,0.002757
84788,11/09/2023,AMZN,0.035231
84788,12/09/2023,AMZN,-0.013068
84788,13/09/2023,AMZN,0.025632
84788,14/09/2023,AMZN,-0.000898
84788,15/09/2023,AMZN,-0.029920
84788,18/09/2023,AMZN,-0.002920
84788,19/09/2023,AMZN,-0.016788
84788,20/09/2023,AMZN,-0.017002
84788,21/09/2023,AMZN,-0.044053
84788,22/09/2023,AMZN,-0.001624
84788,25/09/2023,AMZN,0.016651
84788,26/09/2023,AMZN,-0.040299
84788,27/09/2023,AMZN,0.000000
84788,28/09/2023,AMZN,0.000000
84788,29/09/2023,AMZN,0.009049
84788,02/10/2023,AMZN,0.018408
84788,03/10/2023,AMZN,-0.036614
84788,04/10/2023,AMZN,0.018281
84788,05/10/2023,AMZN,-0.008189
84788,06/10/2023,AMZN,0.015878
84788,09/10/2023,AMZN,0.002344
84788,10/10/2023,AMZN,0.009512
84788,11/10/2023,AMZN,0.018150
84788,12/10/2023,AMZN,0.003793
84788,13/10/2023,AMZN,-0.019195
84788,16/10/2023,AMZN,0.021265
84788,17/10/2023,AMZN,-0.008148
84788,18/10/2023,AMZN,-0.025405
84788,19/10/2023,AMZN,0.002107
84788,20/10/2023,AMZN,-0.025156
84788,23/10/2023,AMZN,0.011105
84788,24/10/2023,AMZN,0.015803
84788,25/10/2023,AMZN,-0.055772
84788,26/10/2023,AMZN,-0.014993
84788,27/10/2023,AMZN,0.068328
84788,30/10/2023,AMZN,0.038907
84788,31/10/2023,AMZN,0.002863
84788,01/11/2023,AMZN,0.029379
84788,02/11/2023,AMZN,0.007810
84788,03/11/2023,AMZN,0.003839
84788,06/11/2023,AMZN,0.008225
84788,07/11/2023,AMZN,0.021254
84788,08/11/2023,AMZN,-0.004415
84788,09/11/2023,AMZN,-0.010417
84788,10/11/2023,AMZN,0.021053
84788,13/11/2023,AMZN,-0.006757
84788,14/11/2023,AMZN,0.022512
84788,15/11/2023,AMZN,-0.017833
84788,16/11/2023,AMZN,-0.002584
84788,17/11/2023,AMZN,0.016453
84788,20/11/2023,AMZN,0.006544
84788,21/11/2023,AMZN,-0.015260
84788,22/11/2023,AMZN,0.019528
84788,24/11/2023,AMZN,0.000204
84788,27/11/2023,AMZN,0.006747
84788,28/11/2023,AMZN,-0.004738
84788,29/11/2023,AMZN,-0.004829
84788,30/11/2023,AMZN,-0.001572
84788,01/12/2023,AMZN,0.006434
84788,04/12/2023,AMZN,-0.014895
84788,05/12/2023,AMZN,0.014085
84788,06/12/2023,AMZN,-0.016068
84788,07/12/2023,AMZN,0.016330
84788,08/12/2023,AMZN,0.003676
84788,11/12/2023,AMZN,-0.010379
84788,12/12/2023,AMZN,0.010899
84788,13/12/2023,AMZN,0.009222
84788,14/12/2023,AMZN,-0.009540
84788,15/12/2023,AMZN,0.017298
84788,18/12/2023,AMZN,0.027339
84788,19/12/2023,AMZN,-0.001817
84788,20/12/2023,AMZN,-0.010859
84788,21/12/2023,AMZN,0.011307
84788,22/12/2023,AMZN,-0.002730
84788,26/12/2023,AMZN,-0.000065
84788,27/12/2023,AMZN,-0.000456
84788,28/12/2023,AMZN,0.000261
84788,29/12/2023,AMZN,-0.009388
84788,02/01/2024,AMZN,-0.013229
84788,03/01/2024,AMZN,-0.009738
84788,04/01/2024,AMZN,-0.026268
84788,05/01/2024,AMZN,0.004634
84788,08/01/2024,AMZN,0.026577
84788,09/01/2024,AMZN,0.015225
84788,10/01/2024,AMZN,0.015591
84788,11/01/2024,AMZN,0.009432
84788,12/01/2024,AMZN,-0.003609
84788,16/01/2024,AMZN,-0.009442
84788,17/01/2024,AMZN,-0.009467
84788,18/01/2024,AMZN,0.011799
84788,19/01/2024,AMZN,0.011987
84788,22/01/2024,AMZN,-0.003605
84788,23/01/2024,AMZN,0.008011
84788,24/01/2024,AMZN,0.005448
84788,25/01/2024,AMZN,0.005610
84788,26/01/2024,AMZN,0.008685
84788,29/01/2024,AMZN,0.013449
84788,30/01/2024,AMZN,-0.014015
84788,31/01/2024,AMZN,-0.023899
84788,01/02/2024,AMZN,0.026289
84788,02/02/2024,AMZN,0.078666
